service_id,date,exception_type
20150901_MTWT---_40,20151104,1
20150901_MTWT---_40,20151105,1
20150901_MTWT---_40,20151109,1
20150901_MTWT---_40,20151110,1
20150901_MTWT---_40,20151111,1
20150901_MTWT---_40,20151112,1
20150901_MTWT---_40,20151116,1
20150901_MTWT---_40,20151117,1
20150901_MTWT---_40,20151118,1
20150901_MTWT---_40,20151119,1
20150901_MTWT---_40,20151123,1
20150901_MTWT---_40,20151124,1
20150901_MTWT---_40,20151125,1
20150901_MTWT---_40,20151126,1
20150901_MTWT---_40,20151130,1
20150901_MTWT---_40,20151201,1
20150901_MTWT---_40,20151202,1
20150901_MTWT---_40,20151203,1
20150901_MTWT---_40,20151207,1
20150901_MTWT---_40,20151208,1
20150901_MTWT---_40,20151209,1
20150901_MTWT---_40,20151210,1
20150901_MTWT---_40,20151214,1
20150901_MTWT---_40,20151215,1
20150901_MTWT---_40,20151216,1
20150901_MTWT---_40,20151217,1
20150901_MTWT---_40,20151221,1
20150901_MTWT---_40,20151222,1
20150901_MTWT---_40,20151223,1
20150901_MTWT---_40,20151224,2
20150901_MTWT---_40,20151228,1
20150901_MTWT---_40,20151229,1
20150901_MTWT---_40,20151230,1
20150901_MTWT---_40,20151231,2
20150901_MTWT---_40,20160104,1
20150901_MTWT---_40,20160105,1
20150901_MTWT---_40,20160106,1
20150901_MTWT---_40,20160107,1
20150901_MTWT---_40,20160111,1
20150901_MTWT---_40,20160112,1
20150901_MTWT---_40,20160113,1
20150901_MTWT---_40,20160114,1
20150901_MTWT---_40,20160118,1
20150901_MTWT---_40,20160119,1
20150901_MTWT---_40,20160120,1
20150901_MTWT---_40,20160121,1
20150901_MTWT---_40,20160125,1
20150901_MTWT---_40,20160126,1
20150901_MTWT---_40,20160127,1
20150901_MTWT---_40,20160128,1
20150901_MTWT---_40,20160201,1
20150901_MTWT---_40,20160202,1
20150901_MTWT---_40,20160203,1
20150901_MTWT---_40,20160204,1
20150901_MTWT---_40,20160208,1
20150901_MTWT---_40,20160209,1
20150901_MTWT---_40,20160210,1
20150901_MTWT---_40,20160211,1
20150901_MTWT---_40,20160215,1
20150901_MTWT---_40,20160216,1
20150901_MTWT---_40,20160217,1
20150901_MTWT---_40,20160218,1
20150901_MTWT---_40,20160222,1
20150901_MTWT---_40,20160223,1
20150901_MTWT---_40,20160224,1
20150901_MTWT---_40,20160225,1
20150901_MTWT---_40,20160229,1
20150901_MTWT---_40,20160301,1
20150901_MTWT---_40,20160302,1
20150901_MTWT---_40,20160303,1
20150901_MTWT---_40,20160307,1
20150901_MTWT---_40,20160308,1
20150901_MTWT---_40,20160309,1
20150901_MTWT---_40,20160310,1
20150901_MTWT---_40,20160314,1
20150901_MTWT---_40,20160315,1
20150901_MTWT---_40,20160316,1
20150901_MTWT---_40,20160317,1
20150901_MTWT---_40,20160321,1
20150901_MTWT---_40,20160322,1
20150901_MTWT---_40,20160323,1
20150901_MTWT---_40,20160324,2
20150901_MTWT---_40,20160328,2
20150901_MTWT---_40,20160329,1
20150901_MTWT---_40,20160330,1
20150901_MTWT---_40,20160331,1
20150901_MTWT---_40,20160404,1
20150901_MTWT---_40,20160405,1
20150901_MTWT---_40,20160406,1
20150901_MTWT---_40,20160407,1
20150901_MTWT---_40,20160411,1
20150901_MTWT---_40,20160412,1
20150901_MTWT---_40,20160413,1
20150901_MTWT---_40,20160414,1
20150901_MTWT---_40,20160418,1
20150901_MTWT---_40,20160419,1
20150901_MTWT---_40,20160420,1
20150901_MTWT---_40,20160421,2
20150901_MTWT---_40,20160425,1
20150901_MTWT---_40,20160426,1
20150901_MTWT---_40,20160427,1
20150901_MTWT---_40,20160428,1
20150901_MTWT---_40,20160502,1
20150901_MTWT---_40,20160503,1
20150901_MTWT---_40,20160504,1
20150901_MTWT---_40,20160505,2
20150901_MTWT---_40,20160509,1
20150901_MTWT---_40,20160510,1
20150901_MTWT---_40,20160511,1
20150901_MTWT---_40,20160512,1
20150901_MTWTF--_27,20150901,1
20150901_MTWTF--_27,20150902,1
20150901_MTWTF--_27,20150903,1
20150901_MTWTF--_27,20150904,1
20150901_MTWTF--_27,20150907,1
20150901_MTWTF--_27,20150908,1
20150901_MTWTF--_27,20150909,1
20150901_MTWTF--_27,20150910,1
20150901_MTWTF--_27,20150911,1
20150901_MTWTF--_27,20150914,1
20150901_MTWTF--_27,20150915,1
20150901_MTWTF--_27,20150916,1
20150901_MTWTF--_27,20150917,1
20150901_MTWTF--_27,20150918,1
20150901_MTWTF--_27,20150921,1
20150901_MTWTF--_27,20150922,1
20150901_MTWTF--_27,20150923,1
20150901_MTWTF--_27,20150924,1
20150901_MTWTF--_27,20150925,1
20150901_MTWTF--_27,20150928,1
20150901_MTWTF--_27,20150929,1
20150901_MTWTF--_27,20150930,1
20150901_MTWTF--_27,20151001,1
20150901_MTWTF--_27,20151002,1
20150901_MTWTF--_27,20151005,1
20150901_MTWTF--_27,20151006,1
20150901_MTWTF--_27,20151007,1
20150901_MTWTF--_27,20151008,1
20150901_MTWTF--_27,20151009,1
20150901_MTWTF--_27,20151012,1
20150901_MTWTF--_27,20151013,1
20150901_MTWTF--_27,20151014,1
20150901_MTWTF--_27,20151015,1
20150901_MTWTF--_27,20151016,1
20150901_MTWTF--_27,20151019,1
20150901_MTWTF--_27,20151020,1
20150901_MTWTF--_27,20151021,1
20150901_MTWTF--_27,20151022,1
20150901_MTWTF--_27,20151023,1
20150901_MTWTF--_27,20151026,1
20150901_MTWTF--_27,20151027,1
20150901_MTWTF--_27,20151028,1
20150901_MTWTF--_27,20151029,1
20150901_MTWTF--_27,20151030,1
20150901_MTWTF--_27,20151102,1
20150901_MTWTF--_27,20151103,1
20150901_MTWTF--_27,20151104,1
20150901_MTWTF--_27,20151105,1
20150901_MTWTF--_27,20151106,1
20150901_MTWTF--_27,20151109,1
20150901_MTWTF--_27,20151110,1
20150901_MTWTF--_27,20151111,1
20150901_MTWTF--_27,20151112,1
20150901_MTWTF--_27,20151113,1
20150901_MTWTF--_27,20151116,1
20150901_MTWTF--_27,20151117,1
20150901_MTWTF--_27,20151118,1
20150901_MTWTF--_27,20151119,1
20150901_MTWTF--_27,20151120,1
20150901_MTWTF--_27,20151123,1
20150901_MTWTF--_27,20151124,1
20150901_MTWTF--_27,20151125,1
20150901_MTWTF--_27,20151126,1
20150901_MTWTF--_27,20151127,1
20150901_MTWTF--_27,20151130,1
20150901_MTWTF--_27,20151201,1
20150901_MTWTF--_27,20151202,1
20150901_MTWTF--_27,20151203,1
20150901_MTWTF--_27,20151204,1
20150901_MTWTF--_27,20151207,1
20150901_MTWTF--_27,20151208,1
20150901_MTWTF--_27,20151209,1
20150901_MTWTF--_27,20151210,1
20150901_MTWTF--_27,20151211,1
20150901_MTWTF--_27,20151214,1
20150901_MTWTF--_27,20151215,1
20150901_MTWTF--_27,20151216,1
20150901_MTWTF--_27,20151217,1
20150901_MTWTF--_27,20151218,1
20150901_MTWTF--_27,20151221,1
20150901_MTWTF--_27,20151222,1
20150901_MTWTF--_27,20151223,1
20150901_MTWTF--_27,20151224,2
20150901_MTWTF--_27,20151225,2
20150901_MTWTF--_27,20151228,1
20150901_MTWTF--_27,20151229,1
20150901_MTWTF--_27,20151230,1
20150901_MTWTF--_27,20151231,2
20150901_MTWTF--_27,20160101,2
20150901_MTWTF--_27,20160104,1
20150901_MTWTF--_27,20160105,1
20150901_MTWTF--_27,20160106,1
20150901_MTWTF--_27,20160107,1
20150901_MTWTF--_27,20160108,1
20150901_MTWTF--_27,20160111,1
20150901_MTWTF--_27,20160112,1
20150901_MTWTF--_27,20160113,1
20150901_MTWTF--_27,20160114,1
20150901_MTWTF--_27,20160115,1
20150901_MTWTF--_27,20160118,1
20150901_MTWTF--_27,20160119,1
20150901_MTWTF--_27,20160120,1
20150901_MTWTF--_27,20160121,1
20150901_MTWTF--_27,20160122,1
20150901_MTWTF--_27,20160125,1
20150901_MTWTF--_27,20160126,1
20150901_MTWTF--_27,20160127,1
20150901_MTWTF--_27,20160128,1
20150901_MTWTF--_27,20160129,1
20150901_MTWTF--_27,20160201,1
20150901_MTWTF--_27,20160202,1
20150901_MTWTF--_27,20160203,1
20150901_MTWTF--_27,20160204,1
20150901_MTWTF--_27,20160205,1
20150901_MTWTF--_27,20160208,1
20150901_MTWTF--_27,20160209,1
20150901_MTWTF--_27,20160210,1
20150901_MTWTF--_27,20160211,1
20150901_MTWTF--_27,20160212,1
20150901_MTWTF--_27,20160215,1
20150901_MTWTF--_27,20160216,1
20150901_MTWTF--_27,20160217,1
20150901_MTWTF--_27,20160218,1
20150901_MTWTF--_27,20160219,1
20150901_MTWTF--_27,20160222,1
20150901_MTWTF--_27,20160223,1
20150901_MTWTF--_27,20160224,1
20150901_MTWTF--_27,20160225,1
20150901_MTWTF--_27,20160226,1
20150901_MTWTF--_27,20160229,1
20150901_MTWTF--_27,20160301,1
20150901_MTWTF--_27,20160302,1
20150901_MTWTF--_27,20160303,1
20150901_MTWTF--_27,20160304,1
20150901_MTWTF--_27,20160307,1
20150901_MTWTF--_27,20160308,1
20150901_MTWTF--_27,20160309,1
20150901_MTWTF--_27,20160310,1
20150901_MTWTF--_27,20160311,1
20150901_MTWTF--_27,20160314,1
20150901_MTWTF--_27,20160315,1
20150901_MTWTF--_27,20160316,1
20150901_MTWTF--_27,20160317,1
20150901_MTWTF--_27,20160318,1
20150901_MTWTF--_27,20160321,1
20150901_MTWTF--_27,20160322,1
20150901_MTWTF--_27,20160323,1
20150901_MTWTF--_27,20160324,2
20150901_MTWTF--_27,20160325,2
20150901_MTWTF--_27,20160328,2
20150901_MTWTF--_27,20160329,1
20150901_MTWTF--_27,20160330,1
20150901_MTWTF--_27,20160331,1
20150901_MTWTF--_27,20160401,1
20150901_MTWTF--_27,20160404,1
20150901_MTWTF--_27,20160405,1
20150901_MTWTF--_27,20160406,1
20150901_MTWTF--_27,20160407,1
20150901_MTWTF--_27,20160408,1
20150901_MTWTF--_27,20160411,1
20150901_MTWTF--_27,20160412,1
20150901_MTWTF--_27,20160413,1
20150901_MTWTF--_27,20160414,1
20150901_MTWTF--_27,20160415,1
20150901_MTWTF--_27,20160418,1
20150901_MTWTF--_27,20160419,1
20150901_MTWTF--_27,20160420,1
20150901_MTWTF--_27,20160421,2
20150901_MTWTF--_27,20160422,1
20150901_MTWTF--_27,20160425,1
20150901_MTWTF--_27,20160426,1
20150901_MTWTF--_27,20160427,1
20150901_MTWTF--_27,20160428,1
20150901_MTWTF--_27,20160429,1
20150901_MTWTF--_27,20160502,1
20150901_MTWTF--_27,20160503,1
20150901_MTWTF--_27,20160504,1
20150901_MTWTF--_27,20160505,2
20150901_MTWTF--_27,20160506,1
20150901_MTWTF--_27,20160509,1
20150901_MTWTF--_27,20160510,1
20150901_MTWTF--_27,20160511,1
20150901_MTWTF--_27,20160512,1
20150901_MTWTF--_27,20160513,1
20160103_------S_18,20160103,1
20160103_------S_18,20160110,1
20160103_------S_18,20160117,1
20160103_------S_18,20160124,1
20160103_------S_18,20160131,1
20160103_------S_18,20160207,1
20160103_------S_18,20160214,1
20160103_------S_18,20160221,1
20160103_------S_18,20160228,1
20160103_------S_18,20160306,1
20160103_------S_18,20160313,1
20160103_------S_18,20160320,1
20160103_------S_18,20160324,1
20160103_------S_18,20160325,1
20160103_------S_18,20160327,1
20160103_------S_18,20160328,1
20160103_------S_18,20160403,1
20160103_------S_18,20160410,1
20160103_------S_18,20160417,1
20160103_------S_18,20160421,1
20160103_------S_18,20160424,1
20160103_------S_18,20160501,1
20160103_------S_18,20160505,1
20160103_------S_18,20160508,1
20160103_------S_18,20160515,1
20160103_------S_18,20160516,1
20160103_------S_18,20160522,1
20160103_------S_18,20160529,1
20160103_------S_23,20160103,1
20160103_------S_23,20160110,1
20160103_------S_23,20160117,1
20160103_------S_23,20160124,1
20160103_------S_23,20160131,1
20160103_------S_23,20160207,1
20160103_------S_23,20160214,1
20160103_------S_23,20160221,1
20160103_------S_23,20160228,1
20160103_------S_23,20160306,1
20160103_------S_23,20160313,1
20160103_------S_23,20160320,1
20160103_------S_23,20160324,1
20160103_------S_23,20160325,1
20160103_------S_23,20160327,1
20160103_------S_23,20160328,1
20160103_------S_23,20160403,1
20160103_------S_23,20160410,1
20160103_------S_23,20160417,1
20160103_------S_23,20160421,1
20160103_------S_23,20160424,1
20160103_------S_23,20160501,1
20160103_------S_23,20160505,1
20160103_------S_23,20160508,1
20160103_------S_23,20160515,1
20160103_------S_23,20160516,1
20160103_------S_23,20160522,1
20160103_------S_23,20160529,1
20160103_------S_24,20160103,1
20160103_------S_24,20160110,1
20160103_------S_24,20160117,1
20160103_------S_24,20160124,1
20160103_------S_24,20160131,1
20160103_------S_24,20160207,1
20160103_------S_24,20160214,1
20160103_------S_24,20160221,1
20160103_------S_24,20160228,1
20160103_------S_24,20160306,1
20160103_------S_24,20160313,1
20160103_------S_24,20160320,1
20160103_------S_24,20160324,1
20160103_------S_24,20160325,1
20160103_------S_24,20160327,1
20160103_------S_24,20160328,1
20160103_------S_24,20160403,1
20160103_------S_24,20160410,1
20160103_------S_24,20160417,1
20160103_------S_24,20160421,1
20160103_------S_24,20160424,1
20160103_------S_24,20160501,1
20160103_------S_24,20160505,1
20160103_------S_24,20160508,1
20160103_------S_25,20160103,1
20160103_------S_25,20160110,1
20160103_------S_25,20160117,1
20160103_------S_25,20160124,1
20160103_------S_25,20160131,1
20160103_------S_25,20160207,1
20160103_------S_25,20160214,1
20160103_------S_25,20160221,1
20160103_------S_25,20160228,1
20160103_------S_25,20160306,1
20160103_------S_25,20160313,1
20160103_------S_25,20160320,1
20160103_------S_25,20160324,1
20160103_------S_25,20160325,1
20160103_------S_25,20160327,1
20160103_------S_25,20160328,1
20160103_------S_25,20160403,1
20160103_------S_25,20160410,1
20160103_------S_25,20160417,1
20160103_------S_25,20160421,1
20160103_------S_25,20160424,1
20160103_------S_25,20160501,1
20160103_------S_25,20160505,1
20160103_------S_25,20160508,1
20160103_------S_25,20160515,1
20160103_------S_25,20160516,1
20160103_------S_25,20160522,1
20160103_------S_25,20160529,1
20160103_-----S-_30,20160109,1
20160103_-----S-_30,20160116,1
20160103_-----S-_30,20160123,1
20160103_-----S-_30,20160130,1
20160103_-----S-_30,20160206,1
20160103_-----S-_30,20160213,1
20160103_-----S-_30,20160220,1
20160103_-----S-_30,20160227,1
20160103_-----S-_30,20160305,1
20160103_-----S-_30,20160312,1
20160103_-----S-_30,20160319,1
20160103_-----S-_30,20160326,1
20160103_-----S-_30,20160402,1
20160103_-----S-_30,20160409,1
20160103_-----S-_30,20160416,1
20160103_-----S-_30,20160423,1
20160103_-----S-_30,20160430,1
20160103_-----S-_30,20160507,1
20160103_-----S-_30,20160514,1
20160103_-----S-_30,20160521,1
20160103_-----S-_30,20160528,1
20160103_-----S-_30,20160604,1
20160103_-----S-_32,20160109,1
20160103_-----S-_32,20160116,1
20160103_-----S-_32,20160123,1
20160103_-----S-_32,20160130,1
20160103_-----S-_32,20160206,1
20160103_-----S-_32,20160213,1
20160103_-----S-_32,20160220,1
20160103_-----S-_32,20160227,1
20160103_-----S-_32,20160305,1
20160103_-----S-_32,20160312,1
20160103_-----S-_32,20160319,1
20160103_-----S-_32,20160326,1
20160103_-----S-_32,20160402,1
20160103_-----S-_32,20160409,1
20160103_-----S-_32,20160416,1
20160103_-----S-_32,20160423,1
20160103_-----S-_32,20160430,1
20160103_-----S-_32,20160507,1
20160103_-----S-_32,20160514,1
20160103_-----S-_32,20160521,1
20160103_-----S-_32,20160528,1
20160103_-----S-_32,20160604,1
20160103_-----S-_37,20160109,1
20160103_-----S-_37,20160116,1
20160103_-----S-_37,20160123,1
20160103_-----S-_37,20160130,1
20160103_-----S-_37,20160206,1
20160103_-----S-_37,20160213,1
20160103_-----S-_37,20160220,1
20160103_-----S-_37,20160227,1
20160103_-----S-_37,20160305,1
20160103_-----S-_37,20160312,1
20160103_-----S-_37,20160319,1
20160103_-----S-_37,20160326,1
20160103_-----S-_37,20160402,1
20160103_-----S-_37,20160409,1
20160103_-----S-_37,20160416,1
20160103_-----S-_37,20160423,1
20160103_-----S-_37,20160430,1
20160103_-----S-_37,20160507,1
20160103_-----S-_37,20160514,1
20160103_-----S-_37,20160521,1
20160103_-----S-_37,20160528,1
20160103_-----S-_37,20160604,1
20160103_-----S-_5,20160109,1
20160103_-----S-_5,20160116,1
20160103_-----S-_5,20160123,1
20160103_-----S-_5,20160130,1
20160103_-----S-_5,20160206,1
20160103_-----S-_5,20160213,1
20160103_-----S-_5,20160220,1
20160103_-----S-_5,20160227,1
20160103_-----S-_5,20160305,1
20160103_-----S-_5,20160312,1
20160103_-----S-_5,20160319,1
20160103_-----S-_5,20160326,1
20160103_-----S-_5,20160402,1
20160103_-----S-_5,20160409,1
20160103_-----S-_5,20160416,1
20160103_-----S-_5,20160423,1
20160103_-----S-_5,20160430,1
20160103_-----S-_5,20160507,1
20160103_-----S-_5,20160514,1
20160103_----F--_26,20160108,1
20160103_----F--_26,20160115,1
20160103_----F--_26,20160122,1
20160103_----F--_26,20160129,1
20160103_----F--_26,20160205,1
20160103_----F--_26,20160212,1
20160103_----F--_26,20160219,1
20160103_----F--_26,20160226,1
20160103_----F--_26,20160304,1
20160103_----F--_26,20160311,1
20160103_----F--_26,20160318,1
20160103_----F--_26,20160325,2
20160103_----F--_26,20160401,1
20160103_----F--_26,20160408,1
20160103_----F--_26,20160415,1
20160103_----F--_26,20160422,1
20160103_----F--_26,20160429,1
20160103_----F--_26,20160506,1
20160103_----F--_26,20160513,1
20160103_----F--_26,20160520,1
20160103_----F--_26,20160527,1
20160103_----F--_26,20160603,1
20160103_----F--_45,20160108,1
20160103_----F--_45,20160115,1
20160103_----F--_45,20160122,1
20160103_----F--_45,20160129,1
20160103_----F--_45,20160205,1
20160103_----F--_45,20160212,1
20160103_----F--_45,20160219,1
20160103_----F--_45,20160226,1
20160103_----F--_45,20160304,1
20160103_----F--_45,20160311,1
20160103_----F--_45,20160318,1
20160103_----F--_45,20160325,2
20160103_----F--_45,20160401,1
20160103_----F--_45,20160408,1
20160103_----F--_45,20160415,1
20160103_----F--_45,20160422,1
20160103_----F--_45,20160429,1
20160103_----F--_45,20160506,1
20160103_----F--_45,20160513,1
20160103_----F--_45,20160520,1
20160103_----F--_45,20160527,1
20160103_----F--_45,20160603,1
20160103_----F--_6,20160108,1
20160103_----F--_6,20160115,1
20160103_----F--_6,20160122,1
20160103_----F--_6,20160129,1
20160103_----F--_6,20160205,1
20160103_----F--_6,20160212,1
20160103_----F--_6,20160219,1
20160103_----F--_6,20160226,1
20160103_----F--_6,20160304,1
20160103_----F--_6,20160311,1
20160103_----F--_6,20160318,1
20160103_----F--_6,20160325,2
20160103_----F--_6,20160401,1
20160103_----F--_6,20160408,1
20160103_----F--_6,20160415,1
20160103_----F--_6,20160422,1
20160103_----F--_6,20160429,1
20160103_----F--_6,20160506,1
20160103_----F--_6,20160513,1
20160103_---TF--_53,20160107,1
20160103_---TF--_53,20160108,1
20160103_---TF--_53,20160114,1
20160103_---TF--_53,20160115,1
20160103_---TF--_53,20160121,1
20160103_---TF--_53,20160122,1
20160103_---TF--_53,20160128,1
20160103_---TF--_53,20160129,1
20160103_---TF--_53,20160204,1
20160103_---TF--_53,20160205,1
20160103_---TF--_53,20160211,1
20160103_---TF--_53,20160212,1
20160103_---TF--_53,20160218,1
20160103_---TF--_53,20160219,1
20160103_---TF--_53,20160225,1
20160103_---TF--_53,20160226,1
20160103_---TF--_53,20160303,1
20160103_---TF--_53,20160304,1
20160103_---TF--_53,20160310,1
20160103_---TF--_53,20160311,1
20160103_---TF--_53,20160317,1
20160103_---TF--_53,20160318,1
20160103_---TF--_53,20160324,2
20160103_---TF--_53,20160325,2
20160103_---TF--_53,20160331,1
20160103_---TF--_53,20160401,1
20160103_---TF--_53,20160407,1
20160103_---TF--_53,20160408,1
20160103_---TF--_53,20160414,1
20160103_---TF--_53,20160415,1
20160103_---TF--_53,20160421,2
20160103_---TF--_53,20160422,1
20160103_---TF--_53,20160428,1
20160103_---TF--_53,20160429,1
20160103_---TF--_53,20160505,2
20160103_---TF--_53,20160506,1
20160103_---TF--_53,20160512,1
20160103_---TF--_53,20160513,1
20160103_---TF--_53,20160519,1
20160103_---TF--_53,20160520,1
20160103_---TF--_53,20160526,1
20160103_---TF--_53,20160527,1
20160103_---TF--_53,20160602,1
20160103_---TF--_53,20160603,1
20160103_--W-F--_14,20160106,1
20160103_--W-F--_14,20160108,1
20160103_--W-F--_14,20160113,1
20160103_--W-F--_14,20160115,1
20160103_--W-F--_14,20160120,1
20160103_--W-F--_14,20160122,1
20160103_--W-F--_14,20160127,1
20160103_--W-F--_14,20160129,1
20160103_--W-F--_14,20160203,1
20160103_--W-F--_14,20160205,1
20160103_--W-F--_14,20160210,1
20160103_--W-F--_14,20160212,1
20160103_--W-F--_14,20160217,1
20160103_--W-F--_14,20160219,1
20160103_--W-F--_14,20160224,1
20160103_--W-F--_14,20160226,1
20160103_--W-F--_14,20160302,1
20160103_--W-F--_14,20160304,1
20160103_--W-F--_14,20160309,1
20160103_--W-F--_14,20160311,1
20160103_--W-F--_14,20160316,1
20160103_--W-F--_14,20160318,1
20160103_--W-F--_14,20160323,1
20160103_--W-F--_14,20160325,2
20160103_--W-F--_14,20160330,1
20160103_--W-F--_14,20160401,1
20160103_--W-F--_14,20160406,1
20160103_--W-F--_14,20160408,1
20160103_--W-F--_14,20160413,1
20160103_--W-F--_14,20160415,1
20160103_--W-F--_14,20160420,1
20160103_--W-F--_14,20160422,1
20160103_--W-F--_14,20160427,1
20160103_--W-F--_14,20160429,1
20160103_--W-F--_14,20160504,1
20160103_--W-F--_14,20160506,1
20160103_--W-F--_14,20160511,1
20160103_--W-F--_14,20160513,1
20160103_--W-F--_14,20160518,1
20160103_--W-F--_14,20160520,1
20160103_--W-F--_14,20160525,1
20160103_--W-F--_14,20160527,1
20160103_--W-F--_14,20160601,1
20160103_--W-F--_14,20160603,1
20160103_-T--F--_36,20160105,1
20160103_-T--F--_36,20160108,1
20160103_-T--F--_36,20160112,1
20160103_-T--F--_36,20160115,1
20160103_-T--F--_36,20160119,1
20160103_-T--F--_36,20160122,1
20160103_-T--F--_36,20160126,1
20160103_-T--F--_36,20160129,1
20160103_-T--F--_36,20160202,1
20160103_-T--F--_36,20160205,1
20160103_-T--F--_36,20160209,1
20160103_-T--F--_36,20160212,1
20160103_-T--F--_36,20160216,1
20160103_-T--F--_36,20160219,1
20160103_-T--F--_36,20160223,1
20160103_-T--F--_36,20160226,1
20160103_-T--F--_36,20160301,1
20160103_-T--F--_36,20160304,1
20160103_-T--F--_36,20160308,1
20160103_-T--F--_36,20160311,1
20160103_-T--F--_36,20160315,1
20160103_-T--F--_36,20160318,1
20160103_-T--F--_36,20160322,1
20160103_-T--F--_36,20160325,2
20160103_-T--F--_36,20160329,1
20160103_-T--F--_36,20160401,1
20160103_-T--F--_36,20160405,1
20160103_-T--F--_36,20160408,1
20160103_-T--F--_36,20160412,1
20160103_-T--F--_36,20160415,1
20160103_-T--F--_36,20160419,1
20160103_-T--F--_36,20160422,1
20160103_-T--F--_36,20160426,1
20160103_-T--F--_36,20160429,1
20160103_-T--F--_36,20160503,1
20160103_-T--F--_36,20160506,1
20160103_-T--F--_36,20160510,1
20160103_-T--F--_36,20160513,1
20160103_-T-T---_12,20160105,1
20160103_-T-T---_12,20160107,1
20160103_-T-T---_12,20160112,1
20160103_-T-T---_12,20160114,1
20160103_-T-T---_12,20160119,1
20160103_-T-T---_12,20160121,1
20160103_-T-T---_12,20160126,1
20160103_-T-T---_12,20160128,1
20160103_-T-T---_12,20160202,1
20160103_-T-T---_12,20160204,1
20160103_-T-T---_12,20160209,1
20160103_-T-T---_12,20160211,1
20160103_-T-T---_12,20160216,1
20160103_-T-T---_12,20160218,1
20160103_-T-T---_12,20160223,1
20160103_-T-T---_12,20160225,1
20160103_-T-T---_12,20160301,1
20160103_-T-T---_12,20160303,1
20160103_-T-T---_12,20160308,1
20160103_-T-T---_12,20160310,1
20160103_-T-T---_12,20160315,1
20160103_-T-T---_12,20160317,1
20160103_-T-T---_12,20160322,1
20160103_-T-T---_12,20160324,2
20160103_-T-T---_12,20160329,1
20160103_-T-T---_12,20160331,1
20160103_-T-T---_12,20160405,1
20160103_-T-T---_12,20160407,1
20160103_-T-T---_12,20160412,1
20160103_-T-T---_12,20160414,1
20160103_-T-T---_12,20160419,1
20160103_-T-T---_12,20160421,2
20160103_-T-T---_12,20160426,1
20160103_-T-T---_12,20160428,1
20160103_-T-T---_12,20160503,1
20160103_-T-T---_12,20160505,2
20160103_-T-T---_12,20160510,1
20160103_-T-T---_12,20160512,1
20160103_M-W----_11,20160104,1
20160103_M-W----_11,20160106,1
20160103_M-W----_11,20160111,1
20160103_M-W----_11,20160113,1
20160103_M-W----_11,20160118,1
20160103_M-W----_11,20160120,1
20160103_M-W----_11,20160125,1
20160103_M-W----_11,20160127,1
20160103_M-W----_11,20160201,1
20160103_M-W----_11,20160203,1
20160103_M-W----_11,20160208,1
20160103_M-W----_11,20160210,1
20160103_M-W----_11,20160215,1
20160103_M-W----_11,20160217,1
20160103_M-W----_11,20160222,1
20160103_M-W----_11,20160224,1
20160103_M-W----_11,20160229,1
20160103_M-W----_11,20160302,1
20160103_M-W----_11,20160307,1
20160103_M-W----_11,20160309,1
20160103_M-W----_11,20160314,1
20160103_M-W----_11,20160316,1
20160103_M-W----_11,20160321,1
20160103_M-W----_11,20160323,1
20160103_M-W----_11,20160328,2
20160103_M-W----_11,20160330,1
20160103_M-W----_11,20160404,1
20160103_M-W----_11,20160406,1
20160103_M-W----_11,20160411,1
20160103_M-W----_11,20160413,1
20160103_M-W----_11,20160418,1
20160103_M-W----_11,20160420,1
20160103_M-W----_11,20160425,1
20160103_M-W----_11,20160427,1
20160103_M-W----_11,20160502,1
20160103_M-W----_11,20160504,1
20160103_M-W----_11,20160509,1
20160103_M-W----_11,20160511,1
20160103_M-W----_11,20160516,2
20160103_M-W----_11,20160518,1
20160103_M-W----_11,20160523,1
20160103_M-W----_11,20160525,1
20160103_M-W----_11,20160530,1
20160103_M-W----_11,20160601,1
20160103_M-W-F--_52,20160104,1
20160103_M-W-F--_52,20160106,1
20160103_M-W-F--_52,20160108,1
20160103_M-W-F--_52,20160111,1
20160103_M-W-F--_52,20160113,1
20160103_M-W-F--_52,20160115,1
20160103_M-W-F--_52,20160118,1
20160103_M-W-F--_52,20160120,1
20160103_M-W-F--_52,20160122,1
20160103_M-W-F--_52,20160125,1
20160103_M-W-F--_52,20160127,1
20160103_M-W-F--_52,20160129,1
20160103_M-W-F--_52,20160201,1
20160103_M-W-F--_52,20160203,1
20160103_M-W-F--_52,20160205,1
20160103_M-W-F--_52,20160208,1
20160103_M-W-F--_52,20160210,1
20160103_M-W-F--_52,20160212,1
20160103_M-W-F--_52,20160215,1
20160103_M-W-F--_52,20160217,1
20160103_M-W-F--_52,20160219,1
20160103_M-W-F--_52,20160222,1
20160103_M-W-F--_52,20160224,1
20160103_M-W-F--_52,20160226,1
20160103_M-W-F--_52,20160229,1
20160103_M-W-F--_52,20160302,1
20160103_M-W-F--_52,20160304,1
20160103_M-W-F--_52,20160307,1
20160103_M-W-F--_52,20160309,1
20160103_M-W-F--_52,20160311,1
20160103_M-W-F--_52,20160314,1
20160103_M-W-F--_52,20160316,1
20160103_M-W-F--_52,20160318,1
20160103_M-W-F--_52,20160321,1
20160103_M-W-F--_52,20160323,1
20160103_M-W-F--_52,20160325,2
20160103_M-W-F--_52,20160328,2
20160103_M-W-F--_52,20160330,1
20160103_M-W-F--_52,20160401,1
20160103_M-W-F--_52,20160404,1
20160103_M-W-F--_52,20160406,1
