stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
60000103,SKARÐS3,Skarðshlíð / Sunnuhlíð,65.691181,-18.126235,0
60000104,SKARÐSH,Skarðshlíð / Fosshlíð,65.689554,-18.123945,0
60000105,SKARÐS4,Skarðshlíð / Fosshlíð,65.689081,-18.124116,0
60000106,SKARÐS5,Skarðshlíð / Bakkahlíð,65.688223,-18.123904,0
60000107,GLERÁRS,Glerárskóli,65.688306,-18.117525,0
60000108,GLERÁR2,Glerárskóli,65.688096,-18.11662,0
60000109,HÖFÐAHL,Höfðahlíð / Áshlíð,65.688166,-18.11321,0
60000110,HÖFÐAH1,Höfðahlíð / Áshlíð,65.68837,-18.112498,0
60000111,HLÍÐA17,Hlíðarból,65.690304,-18.109846,0
60000112,HLÍÐA18,Hlíðarból,65.690419,-18.109798,0
60000113,HÖRGÁR2,Hörgárbraut / Þverholt,65.693625,-18.114872,0
60000114,HÖRGÁR3,Hörgárbraut / Undirhlíð,65.691858,-18.109864,0
60000115,HÖRGÁR1,Hörgárbraut / Stórholt,65.690776,-18.107598,0
60000116,HÖRGÁRB,Hörgárbraut / Stórholt,65.69093,-18.107199,0
60000117,GLERÁRB,Glerárbrú,65.689287,-18.102869,0
60000118,GLERÁR3,Glerárbrú,65.689223,-18.103407,0
60000119,TRYGGV2,Tryggvabraut,65.689801,-18.09744,0
60000120,HJALTE1,Hjalteyrargata / Tryggvabraut,65.691337,-18.091652,0
60000121,GRENIVE,Hjalteyrargata / Grenivellir,65.689626,-18.086551,0
60000122,NORÐURG,Hjalteyrargata / Eyrarvegur,65.687748,-18.084687,0
60000123,GRÆNAGA,Hjalteyrargata / Gránufélagsgata,65.686749,-18.082842,0
60000124,RÉTTAR1,Réttarhvammur,65.679715,-18.131744,0
60000125,RÉTTARH,Réttarhvammur,65.678866,-18.131584,0
60000126,FLÚÐIR,Flúðir,65.677699,-18.12388,0
60000128,SKÓGAR9,Skógarlundur / Hlíðarlundur,65.673686,-18.114603,0
60000129,VERKMEN,Verkmenntaskóli,65.672467,-18.103809,0
60000130,ÞINGVAL,Þingvallastræti,65.677423,-18.126252,0
60000131,HJALTEY,Hjalteyrargata,65.689291,-18.086094,0
60000133,LAUFÁS1,Laufásgata,65.688561,-18.082177,0
60000134,LAUFÁS2,Laufásgata,65.68853,-18.082292,0
60000135,LAUFÁSG,Laufásgata,65.686497,-18.07972,0
60000136,LAUFÁS3,Laufásgata,65.686608,-18.080024,0
60000137,KAUPVAN,Þingvallastræti / Sund,65.679119,-18.103151,0
60000138,ÞINGVA3,Þingvallastræti /Mýrarveg,65.678666,-18.108547,0
60000139,KAUPVA1,Kaupvangsstræti,65.680587,-18.090284,0
60000140,HLÍÐA21,Hlíðarbraut / Samkaup,65.686593,-18.129323,0
60000141,GLERÁR5,Glerárgata / Ráðhús,65.685184,-18.091117,0
60000142,SLÖKKVI,Slökkvistöð,65.691062,-18.093708,0
60000143,TRYGGV3,Tryggvabraut,65.689918,-18.097514,0
60000144,HAMARS2,Hamarstígur / Mýrarvegur,65.680707,-18.10814,0
60000145,MÝRARV6,Mýrarvegur / Goðabyggð,65.674964,-18.105609,0
60000146,MÝRARV5,Mýrarvegur / Norðurbyggð,65.678506999999996,-18.107243,0
60000148,DROTTN1,Drottningarbraut,65.680112,-18.087216,0
60000150,AKUREY2,Akureyri - Hof,65.6831850920279,-18.0885792179734,0
60009990,AKUREYR,Akureyrarkaupsstaður/Hörgárbyggð,65.702690243709,-18.1510787172204,0
60009991,AKUREY1,Akureyrarkaupstaður/Eyjafjarðarsveit,65.6687368295061,-18.0568598197708,0
61000001,HÚSAVÍK,Húsavík,66.046915,-17.343375,0
61000002,ÁSBYRGI,Ásbyrgi,66.030795,-16.492863,0
61000003,KÓPASKE,Kópasker,66.301272,-16.443471,0
61000004,RAUFARH,Raufarhöfn,66.452615,-15.949477,0
61000005,HÓLSFJA,Jökulsá á Fjöllum,65.626341,-16.17725,0
61009990,NORÐU21,Norðurþing/Svalbarðshreppur,66.3000675591889,-16.0000842817889,0
61009991,NORÐURÞ,Norðurþing/Tjörneshreppur,66.0816129707504,-17.3263077356462,0
61009993,NORÐU22,Norðurþing/Tjörneshreppur,66.1918356455734,-17.0022522628536,0
61009994,NORÐU24,Norðurþing/Fljótsdalshérað,65.5591691700131,-16.0091470150643,0
61009995,NORÐU23,Norðurþing/Skútustaðahreppur,65.6214877128709,-16.2014215849014,0
62500001,ÓLAFSFJ,Ólafsfjörður - Aðalgata,66.07082,-18.655939,0
62500002,SIGLUFJ,Siglufjörður - Olís,66.149834,-18.903148,0
62500003,SIGLUF1,Siglufjörður - Snorragata suður,66.142078,-18.915306,0
62500004,SIGLUF2,Siglufjörður - Snorragata suður,66.141952,-18.915041,0
62500005,ÓLAFSF2,Ólafsfjörður - Aðalgata,66.070939,-18.657531,0
62500006,ÓLAFSF3,Ólafsfjörður - Múlavegur,66.074536,-18.642085,0
62500007,ÓLAFSF1,Ólafsfjörður - Múlavegur,66.074606,-18.642297,0
62509990,FJALLAB,Fjallabyggð/Dalvíkurbyggð,66.0793472486774,-18.5703475292846,0
64000001,DALVÍK,Dalvík,65.978846,-18.530109,0
64009990,DALVÍKU,Dalvíkurbyggð/Fjallabyggð,66.0782471262264,-18.5706577694467,0
64009991,DALVÍK1,Dalvíkurbyggð/Arnarneshreppur,65.883411729286,-18.2675190598806,0
65060001,SKRIÐU1,Hjalteyri - Vegamót,65.758471,-18.232226,0
65060002,LITLI Á,Litli Árskógssandur - Vegamót,65.928321,-18.364432,0
65069990,ARNAR10,Arnarneshreppur/Dalvíkurbyggð,65.8624426542321,-18.2612041530872,0
65069991,ARNAR11,Arnarneshreppur/Hörgárbyggð,65.7600979282234,-18.2328974120062,0
65139990,EYJAFJA,Eyjafjarðarsveit/Svalbarðsstrandahreppur,65.6723766547012,-18.0450332565447,0
65139991,EYJAFJ1,Eyjafjarðarsveit/Akureyrarkaupstaður,65.6687190546169,-18.0590723637728,0
65149990,HÖRGÁR4,Hörgárbyggð/Akureyrarkaupsstaður,65.7053422285238,-18.1557656395263,0
65149991,HÖRGÁR5,Hörgárbyggð/Akrahreppur,65.4685699959241,-18.7510044025615,0
65149992,HÖRGÁR6,Hörgárbyggð/Arnarneshreppur,65.759780466948,-18.2328696128929,0
66010001,SVALBA4,Svalbarðseyri,65.749465,-18.075727,0
66019990,SVALBAR,Svalbarðsstrandahreppur/Grýtubakkahreppur,65.8137595165432,-18.0390242679957,0
66019991,SVALBA2,Svalbarðsstrandahreppur/Eyjafjarðarsveit,65.6736895080342,-18.045769968877,0
66029990,GRÝTUBA,Grýtubakkahreppur/Þingeyjarsveit,65.8137264409539,-17.9932574599963,0
66029991,GRYTUBA,Grytubakkahreppur/Svalbarðsstrandahreppur,65.8024835873839,-18.0545609454221,0
66070001,REYKJAH,Reykjahlíð,65.642,-16.911,0
66070002,SKÚTUST,Skútustaðir,65.567,-17.029,0
66079990,SKÚTUS2,Skútustaðahreppur/Norðurþing,65.6234972494577,-16.1934422724112,0
66079991,SKÚTUS1,Skútustaðahreppur/Þingeyjarsveit,65.6242669718009,-17.2350394691333,0
66090001,AÐALDAL,Aðaldalsvegur,65.886061,-17.437669,0
66099990,AÐALDÆL,Aðaldælahreppur/Norðurþing,65.9521440174156,-17.4307691781619,0
66099991,AÐALDÆ1,Aðaldælahreppur/Þingeyjarsveit,65.8414349719318,-17.5095206185709,0
66119990,TJÖRNES,Tjörneshreppur/Norðurþing,66.0979058619045,-16.8648416444093,0
66119991,TJÖRNE1,Tjörneshreppur/Norðurþing,66.0821803735822,-17.3271466441935,0
66119993,TJÖRNE2,Tjörneshreppur/Norðurþing,66.08142767329,-17.3290031835154,0
66120001,FNJÓSKÁ,Fnjóskárbrú,65.7467,-17.912,0
66120002,NORÐAUS,Norðausturvegur,65.705251,-17.622566,0
66120003,FOSSHÓL,Fosshóll - Goðafoss,65.686,-17.539,0
66120004,LAUGAR,Laugar,65.720245,-17.376771,0
66129990,ÞINGEYJ,Þingeyjarsveit/Aðaldælahreppur,65.8418760163863,-17.5096770877478,0
66129991,ÞINGEY1,Þingeyjarsveit/Grýtubakkahreppur,65.8126362684506,-18.0026142867046,0
66129992,ÞINGEY2,Þingeyjarsveit/Skútustaðahreppur,65.6225126170793,-17.2334934689887,0
67069990,SVALBA1,Svalbarðshreppur/Langanesbyggð,66.1359907651383,-15.3972723455345,0
67069991,SVALBA3,Svalbarðshreppur/Norðurþing,66.2980323480157,-15.9839404447685,0
67090001,ÞÓRSHÖF,Þórshöfn,66.199427,-15.337647,0
67099991,LANGANE,Langanesbyggð/Svalbarðshreppur,66.1362275242484,-15.3981661009765,0
70007101,SEYÐIS1,Seyðisfjörður / Herðubreið,65.260099999999994,-14.0067,0
73007351,REYÐAR2,Reyðarfjörður / Fjarðarbyggðarhöllin,65.033900000000003,-14.2121,0
73007352,AUSTURV,Austurvegur / Barkur,65.031300000000002,-14.206799999999999,0
73007353,REYÐAR1,Reyðarfjörður / Molinn,65.0323,-14.2186,0
73007354,REYÐARF,Reyðarfjörður / Orkuskálinn,65.034400000000005,-14.2278,0
73007355,ALCOA F,Alcoa Fjarðaál,65.0327,-14.0969,0
73007356,ESKIFJÖ,Eskifjörður / Sundlaug,65.077299999999994,-14.035,0
73007357,ÞJÓNUST,Þjónustumiðstöð / Shell,65.075800000000001,-14.0221,0
73007358,STRAN10,Strandgata / Steinholt,65.066599999999994,-14.0038,0
73007359,ESKIFJ1,Eskifjörður / Valhöll,65.070800000000006,-14.0131,0
73007401,NORÐFJ2,Norðfjörður / Nesbakki,65.148499999999999,-13.667999999999999,0
73007402,NORÐFJ1,Norðfjörður / VA,65.148899999999998,-13.6785,0
73007403,MIÐSTRÆ,Miðstræti / Stekkjargata,65.148399999999995,-13.69,0
73007404,HAFNA14,Hafnarbraut / Gilsbakki,65.147900000000007,-13.6982,0
73007405,NORÐFJÖ,Norðfjörður / Orkan,65.147499999999994,-13.706899999999999,0
73007551,FÁSKRÚÐ,Fáskrúðsfjörður / Við kirkjugarð,64.934200000000004,-14.0281,0
73007552,FÁSKRÚ1,Fáskrúðsfjörður / Skólavegur,64.932100000000005,-14.019299999999999,0
73007553,FÁSKRÚ2,Fáskrúðsfjörður / Skrúður,64.929199999999994,-14.0076,0
73007554,SKÓLAV2,Skólavegur / Hólsstígur,64.927700000000002,-14.0015,0
73007555,FÁSKRÚ3,Fáskrúðsfjörður / Hafnargata v. Franska sp.,64.926400000000001,-14.0008,0
73007556,FÁSKRÚ4,Fáskrúðsfjörður / Búðavegur,64.9306,-14.0155,0
73007557,STÖÐVAR,Stöðvarfjörður / Brekkan - uppl. miðstöð,64.833,-13.8738,0
75097201,BORGARF,Borgarfjörður / Fjarðarborg,65.5274,-13.8172,0
76137601,BREIÐDA,Breiðdalsvík / Kaupfjelagið,64.7921,-14.0094,0
76177651,DJÚPIV1,Djúpivogur / Hótel Framtíð,64.656300000000002,-14.2807,0
76200001,NORÐAU1,Vopnafjörður - Vegamót,65.459261,-15.50708,0
76200002,SKJÖLDÓ,Skjöldólfsstaðir,65.31667,-15.1163,0
76200003,FELLABÆ,Fellabær / Olís,65.2825,-14.4257,0
76200005,EGILSS5,Egilsstaðir / Tjaldsvæðið,65.2587083533151,-14.4069628003902,0
76207002,EGILSS4,Egilsstaðir / Flugvöllur,65.274799999999999,-14.4062,0
76207003,EGILSS3,Egilsstaðir / Hamragerði,65.256100000000004,-14.4129,0
76207005,EGILSS1,Egilsstaðir / Íþróttamiðstöð,65.266800000000003,-14.3965,0
76207006,ÁRSSKÓG,Ársskógar / Dalskógar,65.264799999999994,-14.386900000000001,0
76207007,EGILSST,Egilsstaðir / Selbrekka v. Sey.fj.veg,65.260000000000005,-14.389099999999999,0
76209990,FLJÓTSD,Fljótsdalshérað/Norðurþing,65.571410150928,-16.0431804104424,0
77080001,HÖFN Í ,Höfn í Hornafirði,64.254227,-15.207482,0
77080002,FREYSNE,Freysnes,63.990386,-16.893033,0
77080003,SKAFTAF,Skaftafell,64.015611,-16.965545,0
77080004,SKAFTA1,Skaftafell,64.015599,-16.9654,0
77080005,FREYSN1,Freysnes,63.990355,-16.893124,0
77080006,HÖFN Í1,Höfn í Hornafirði,64.252844,-15.211664,0
77080007,JÖKULSÁ,Jökulsárlón,64.046076,-16.177622,0
77080008,JÖKULS1,Jökulsárlón,64.046031,-16.177135,0
77087801,HÖFN / ,Höfn / Flugvöllur,64.302199999999999,-15.2262,0
77089990,SVEITAF,Sveitafél. Hornafjörður/Skaftárhreppur,63.9361407219633,-17.3118001520786,0
80000001,LANDEYJ,Landeyjahöfn,63.5323020405119,-20.1197098339123,0
80009990,VESTMAN,Vestmannaeyjar/Rangárþing eystra,63.5257890707908,-20.1189703776178,0
82000001,FOSSNES,Selfoss - N1,63.937021999999999,-20.987521999999998,0
82000002,TRYGGVA,Ráðhúsið,63.937351,-21.001897,0
82000003,OLÍS / ,OLÍS Selfossi,63.943483999999998,-21.008141999999999,0
82000004,ORKAN /,OLÍS Selfossi,63.943386,-21.008523,0
82000005,TRYGGV1,Ráðhúsið,63.937271000000003,-21.001902000000001,0
82000006,FSU1,FSU,63.932287,-20.999224,0
82000007,FSU,FSU,63.932158,-20.999297,0
82000008,TRYGGV4,Tryggvagata / Suðurengi,63.926847,-20.999575,0
82000009,SUNNULÆ,Sunnulækjarskóli,63.926157,-20.994187,0
82000010,ERLURIM,Erlurimi / Sílatjörn,63.928054,-20.991604,0
82000011,VALLAS1,Vallaskóli,63.933829,-20.995979,0
82000012,SUNDHÖL,Sundhöll,63.935726,-20.998903,0
82000013,SUNDHÖ1,Sundhöll,63.935719,-20.998998,0
82000014,HÚSASMI,Húsasmiðjan,63.932257,-21.015843,0
82000015,EYRARVE,Eyrarvegur / Lágheiði,63.931925,-21.016417,0
82000016,SANDVÍK,Sandvíkurbæir,63.911659,-21.053337,0
82000017,SANDVÍ1,Sandvíkurbæir,63.911587,-21.053372,0
82000018,TJARNAR,Tjarnarbyggð,63.89266,-21.076469,0
82000019,TJARNA1,Tjarnarbyggð,63.892595,-21.076437,0
82000020,EYRARBR,Eyrarbraut / Eyjasel,63.838602,-21.070039,0
82000021,HÁSTEIN,Hásteinsvegur / Stjörnusteinar,63.8367,-21.062546,0
82000022,HÁSTEI1,Hásteinsvegur / Ólafsvellir,63.832863,-21.05072,0
82000023,BALDURS,Baldurshagi,63.8324,-21.045467,0
82000024,HÁSTEI2,Hásteinsvegur / Strandgata,63.834397,-21.058756,0
82000025,EYRARB1,Eyrarbraut / Eyjasel,63.838655,-21.070147,0
82000026,HAFNA12,Hafnarbrú,63.866803,-21.16298,0
82000027,BÚÐARS1,Búðarstígur,63.864845,-21.157722,0
82000028,EYRARG1,Eyrargata,63.862126,-21.14676,0
82000029,HÁEYRA1,Háeyrarvellir,63.860717,-21.142391,0
82000030,BARNAS1,Barnaskólinn Eyrarbakka,63.858538,-21.133986,0
82000031,BARNASK,Barnaskólinn Eyrarbakka,63.858568,-21.134009,0
82000032,HÁEYRAR,Háeyrarvellir,63.860743,-21.142406,0
82000033,EYRARGA,Eyrargata,63.86217,-21.146845,0
82000034,BÚÐARST,Búðarstígur,63.864875,-21.157745,0
82000035,HAFNARB,Hafnarbrú,63.866768,-21.16297,0
82000036,VALLASK,Vallaskóli,63.933871,-20.995996,0
82000037,LANGHO7,Langholt / Larensstræti,63.937481061979597,-20.9790163141965,0
82000038,LANGHO8,Langholt / Larensstræti,63.937487,-20.978881,0
82000039,LITLA-H,Litla-Hraun,63.860568611069098,-21.1290119338803,0
82000040,LITLA-1,Litla-Hraun,63.860586305707898,-21.1290657686747,0
82000041,BARNAS2,Barnaskólinn Stokkseyri,63.8374936404431,-21.065082799988101,0
82000042,EYRARV1,Eyravegur / Kirkjuvegur,63.936383,-21.00682,0
82000043,EYRARV2,Eyravegur / Kirkjuvegur,63.936319999651801,-21.006666020836001,0
82009990,ÁRBORG/,Árborg/Hveragerði,63.9516462906502,-21.0275597997904,0
82009991,ÁRBORG1,Árborg/Flóahreppur,63.9391298522365,-20.9707229006478,0
82009992,ÁRBORG2,Árborg/Ölfus,63.8792263719704,-21.2097699052552,0
85080001,VÍK Í M,Vík í Mýrdal,63.418369,-19.003165,0
85080002,VÍK Í 1,Vík í Mýrdal,63.418279,-19.003218,0
85089990,MÝRDALS,Mýrdalshreppur/Rangarthing eystra,63.4811508225832,-19.3116471378762,0
85089991,MÝRDAL1,Mýrdalshreppur/Skaftárhreppur,63.437678916386,-18.8346289682031,0
85090001,KIRKJU5,Kirkjubæjarklaustur,63.793636,-18.038705,0
85090002,KIRKJU6,Kirkjubæjarklaustur,63.793694,-18.03875,0
85099990,SKAFTÁR,Skaftárhreppur/Mýrdalshreppur,63.4383752643794,-18.787236070409,0
85099991,SKAFTÁ1,Skaftárhreppur/Sveitafél. Hornafjarðar,63.9409870877013,-17.3554067782143,0
86109990,ÁSAHREP,Ásahreppur/Rangárþing ytra,63.8954206807912,-20.5635219054889,0
86109991,ÁSAHRE1,Ásahreppur/Flóahreppur,63.9298499916866,-20.6653322661091,0
86130001,HVOLSVÖ,Hvolsvöllur,63.749494,-20.23306,0
86130002,HVOLSV1,Hvolsvöllur,63.749747,-20.232882,0
86130003,SKÓGAR,Skógar,63.524103,-19.504503,0
86130004,SKÓGA16,Skógar,63.524049,-19.504596,0
86139990,RANGART,Rangárþing eystra/Vestmannaeyjar,63.5302956100256,-20.1197098339122,0
86139991,RANGAR1,Rangarthing eystra/Rangárþing ytra,63.7768765431882,-20.280483124531,0
86139992,RANGAR2,Rangarthing eystra/Mýrdalshreppur,63.5038358698207,-19.4217664447772,0
86140001,HELLA2,Hella,63.834862,-20.401652,0
86140002,HELLA1,Hella,63.834994,-20.401563,0
86149990,RANGÁRÞ,Rangárþing ytra/Rangárþing eystra,63.7938385975365,-20.3085244477874,0
86149991,RANGÁR2,Rangárþing ytra/Ásahreppur,63.9025589706231,-20.5895238497746,0
87100001,FLÚÐIR1,Flúðir,64.1308641273949,-20.3214083190065,0
87109990,HRUNAMA,Hrunamannahreppur/Bláskógabyggð,64.1320084393271,-20.322627610692,0
87109991,HRUNAM1,Hrunamannahreppur/Skeiða- og Gnúpverjahr.,64.1279051628291,-20.3165990877923,0
87160001,HVERAGE,Shell Hveragerði,63.995477,-21.184366,0
87160002,HVERAG3,Shell Hveragerði,63.995464,-21.184515,0
87169990,HVERAG1,Hveragerði/Reykjavík,64.0630091249463,-21.5529781704477,0
87169991,HVERAG2,Hveragerði/Árborg,63.9527243221026,-21.0318446866465,0
87170001,ÞORLÁKS,Þorlákshöfn,63.856668,-21.383841,0
87179991,ÖLFUS/G,Ölfus/Grímsnes og Grafningshreppur,63.9978611472238,-20.9830171806162,0
87179992,ÖLFUS/Á,Ölfus/Árborg,63.8794185944141,-21.2086045536481,0
87179993,ÖLFUS/R,Ölfus/Reykjavík,64.0601363249792,-21.5485074383379,0
87190001,BORG Í ,Borg í Grímsnesi,64.0746664731188,-20.7643082216857,0
87190003,ÞRASTAR,Þrastarskógur,64.01444,-20.949087,0
87190004,ÞÓRODDS,Þóroddsstaðir,64.119065,-20.708499,0
87190005,ÞÓRODD1,Þóroddsstaðir,64.119199,-20.708822,0
87199990,GRÍMSNE,Grímsnes og Grafningahr./Bláskógabyggð,64.1439690076711,-20.5611957793347,0
87199991,GRÍMSN1,Grímsnes og Grafningahr./Ölfus,64.0027704043058,-20.9787690707742,0
87200001,BRAUTAR,Brautarholt,64.023167,-20.521894,0
87200002,VEGAMÓ9,Skeiða- og Þjórsárdalsvegur,64.046013,-20.411393,0
87200003,ÁRNES,Árnes,64.042444,-20.251885,0
87209990,SKEIÐA-,Skeiða- og Gnúpverjahr./Hrunamannahreppur,64.0430070543774,-20.4227916558126,0
87209991,SKEIÐA8,Skeiða- og Gnúpverjahr./Flóahreppur,63.9839598884465,-20.5788844000024,0
87210001,REYKHOL,Reykholt,64.177459,-20.453062,0
87210002,LAUGARÁ,Laugarás,64.112901,-20.503891,0
87210003,LAUGAVA,Laugarvatn,64.220175,-20.732191,0
87219990,BLÁSKÓG,Bláskógabyggð/Hrunamannahreppur,64.1558300988492,-20.3624872211755,0
87219991,BLÁSKÓ1,Bláskógabyggð/Grímsnes og Grafningahr.,64.1435011836195,-20.5627439197891,0
87229990,FLÓAHRE,Flóahreppur/Ásahreppur,63.9299149159401,-20.6653340689006,0
87229991,FLÓAHR1,Flóahreppur/Árborg,63.9392003390188,-20.9692209148299,0
87229992,FLÓAHR2,Flóahreppur/Skeiða- og Gnúpverjahr.,63.9629450928172,-20.6357755124237,0
90000003,SKOTHÚS,Fríkirkjuvegur,64.143101000000001,-21.940087999999999,0
90000004,LÆKJARG,Menntaskólinn í Reykjavík / MR,64.146477000000004,-21.937258,0
90000006,UMFERÐA,Umferðarmiðstöðin (BSÍ),64.137099,-21.933662,0
90000007,UMFERÐ1,Umferðarmiðstöðin (BSÍ),64.137941598162499,-21.9339090580538,0
90000009,HÓTEL L,Nauthólsvegur,64.130841000000004,-21.929604000000001,0
90000011,SNORRA1,Snorrabraut,64.138750000000002,-21.921420000000001,0
90000013,MIKLAB7,Kringlan,64.131921000000006,-21.889215,0
90000015,KRINGL1,Kringlan,64.130009000000001,-21.900466999999999,0
90000016,KRINGL3,Kringlan,64.129587999999998,-21.899836000000001,0
90000018,VESTURL,Ártún,64.123754000000005,-21.821591000000002,0
90000019,VESTUR1,Ártún,64.124213999999995,-21.822106999999999,0
90000020,GRANDAG,Grandi,64.155814000000007,-21.941402,0
90000021,GRANDA1,Grandagarður,64.153042999999997,-21.951070000000001,0
90000022,MÝRARGA,Mýrargata,64.151381000000001,-21.948571000000001,0
90000029,KLETTA2,Klettagarðar / Skarfagarðar,64.153822000000005,-21.869633,0
90000030,LAUGAVE,Þjóðskjalasafnið,64.142627000000005,-21.90634,0
90000031,LAUGAV1,Gamla sjónvarpshúsið,64.140660999999994,-21.896675999999999,0
90000032,SUÐURLA,Nordica,64.140141999999997,-21.887948000000002,0
90000033,SUÐURL1,Laugardalshöll,64.138023000000004,-21.877569999999999,0
90000034,SUÐURL2,Orkuhúsið,64.135553000000002,-21.873334,0
90000036,KRINGL5,Teigar,64.144585000000006,-21.892053000000001,0
90000037,KRINGL6,Tún,64.143826000000004,-21.892754,0
90000038,SKEIÐAR,Fen,64.129480999999998,-21.863616,0
90000039,SKEIÐA1,Mörkin,64.129536999999999,-21.863101,0
90000040,SKEIÐA6,Nökkvavogur,64.132948999999996,-21.855219999999999,0
90000041,SKEIÐA2,Glæsibær,64.133503000000005,-21.869105000000001,0
90000042,SKEIÐA3,Glæsibær,64.132638999999998,-21.868289000000001,0
90000044,GNOÐARV,Gnoðarvogur / Ljósheimar,64.13203,-21.863386999999999,0
90000045,GNOÐAR3,Glæsibær,64.133900999999994,-21.867151,0
90000046,SUÐURL3,Orkuhúsið,64.136435000000006,-21.874203000000001,0
90000047,SUÐURL4,Laugardalshöll,64.139195999999998,-21.879543000000002,0
90000048,SUÐURL5,Nordica,64.140316999999996,-21.889824000000001,0
90000049,LAUGAV2,Hátún,64.141194999999996,-21.898187,0
90000050,LAUGAV3,Fíladelfía,64.142926,-21.907164,0
90000051,KLETTAG,Klettagarðar / Skarfagarðar,64.153716000000003,-21.869696000000001,0
90000055,LÆKJAR5,Lækjartorg,64.147464999999997,-21.936230999999999,0
90000056,VONARST,Ráðhúsið,64.146559999999994,-21.942413999999999,0
90000057,VONARS1,Ráðhúsið,64.146261999999993,-21.941607000000001,0
90000061,MÝRARG1,Mýrargata,64.151683000000006,-21.949006000000001,0
90000062,GRANDA2,Grandagarður,64.153109000000001,-21.949784000000001,0
90000063,GRUNNSL,Grunnslóð,64.154464000000004,-21.947669000000001,0
90000064,FISKISL,Fiskislóð,64.155849000000003,-21.945205000000001,0
90000068,STEKKJA,Stekkjarbakki,64.107754999999997,-21.841087000000002,0
90000069,ARNARBA,Arnarbakki,64.104746000000006,-21.835345,0
90000071,RANGÁRS,Rangársel,64.098157999999998,-21.846830000000001,0
90000072,RANGÁR1,Rangársel,64.098067999999998,-21.846626000000001,0
90000073,ARNARB4,Eyjabakki,64.110277999999994,-21.828901999999999,0
90000074,ARNARB5,Dvergabakki,64.110315,-21.834713000000001,0
90000075,MJÓDD,Mjódd,64.109701999999999,-21.842642999999999,0
90000076,BÚSTAÐ9,Víkin,64.120518000000004,-21.854944,0
90000077,BÚSTA10,Bústaðakirkja,64.120818999999997,-21.860312,0
90000078,BÚSTA11,Ásgarður Fossvogi,64.121407000000005,-21.865542999999999,0
90000079,BÚSTA12,Grímsbær,64.122631999999996,-21.876021999999999,0
90000080,BÚSTAÐ4,Furugerði,64.123416000000006,-21.883334000000001,0
90000081,BÚSTAÐ5,Borgarspítalinn,64.124171000000004,-21.888175,0
90000083,HÁALEI3,RÚV,64.125810999999999,-21.888448,0
90000084,HÁALEI1,RÚV,64.125855000000001,-21.887882999999999,0
90000085,GNOÐAR1,Glæsibær,64.133968999999993,-21.866965,0
90000086,HÁALEI5,Fellsmúli,64.131416000000002,-21.883033000000001,0
90000087,HÁALEI6,Miðbær,64.133427999999995,-21.882667999999999,0
90000088,HÁALEI7,Háaleitisbraut / Múlar,64.136689000000004,-21.887231,0
90000089,HÁALEI8,Lágmúli,64.137862999999996,-21.891022,0
90000090,HÁTEIG2,Háteigsvegur / Skipholt,64.137293999999997,-21.898216000000001,0
90000091,HÁTEIG3,Háteigskirkja,64.138126999999997,-21.904177000000001,0
90000092,HÁTEIGS,Háteigsvegur / Langahlíð,64.138844000000006,-21.909261999999998,0
90000093,RAUÐARÁ,Rauðarárstígur,64.140247000000002,-21.915137999999999,0
90000094,SUÐURG6,Þjóðminjasafnið,64.142291,-21.949048999999999,0
90000096,MEISTAR,Meistaravellir / Grandavegur,64.147909999999996,-21.960201000000001,0
90000097,MEISTA1,Meistaravellir / Flyðrugrandi,64.147192000000004,-21.963691000000001,0
90000098,KAPLASK,KR,64.146040999999997,-21.965254999999999,0
90000099,KAPLAS1,Kaplaskjólsvegur / Ægisíða,64.144987,-21.969866,0
90000114,NESVEG6,Kaplaskjól,64.144683000000001,-21.97099,0
90000115,KAPLAS2,KR,64.146022000000002,-21.96482,0
90000116,MEISTA2,Meistaravellir,64.147147000000004,-21.963372,0
90000117,MEISTA3,Meistaravellir / Grandavegur,64.147845000000004,-21.959979000000001,0
90000119,RAUÐAR1,Rauðarárstígur,64.140139000000005,-21.915417000000001,0
90000120,HÁTEIG1,Háteigsvegur / Langahlíð,64.138605999999996,-21.908553000000001,0
90000121,HÁTEIG5,Háteigskirkja,64.137991999999997,-21.903821000000001,0
90000122,HÁTEIG4,Háteigsvegur / Bólstaðarhlíð,64.137244999999993,-21.898561999999998,0
90000124,HÁALE13,Háaleitisbraut / Lágmúli,64.137737000000001,-21.891639999999999,0
90000125,HÁALE12,Háaleitisbraut / Mýri,64.136178999999998,-21.887205000000002,0
90000126,HÁALE11,Miðbær,64.133848,-21.883876999999998,0
90000127,HÁALE10,Fellsmúli,64.131478000000001,-21.883642999999999,0
90000129,SELÁSB4,Selásbraut / Þverás,64.102915999999993,-21.783691999999999,0
90000132,BÚSTAÐ8,Borgarspítalinn,64.123796999999996,-21.886690000000002,0
90000133,BÚSTAÐ7,Eyrarland,64.123012000000003,-21.881727999999999,0
90000134,BÚSTA16,Grímsbær,64.122275000000002,-21.874306000000001,0
90000135,BÚSTA15,Ásgarður Fossvogi,64.121174999999994,-21.864595999999999,0
90000136,BÚSTA14,Bústaðakirkja,64.120459999999994,-21.858523000000002,0
90000137,BÚSTA13,Víkin,64.120418000000001,-21.852499000000002,0
90000138,REYKJAN,Blesugróf,64.117293000000004,-21.844929,0
